Object ID	Accession_1	Genes of transcription unit	Transcription_Units
TU0_5261	b2194,b2195,b2196,b2197,b2198,b2199,b2200,b2201,b2194,b2195,b2196,b2197,b2198,b2199,b2200,b2201,b2194,b2195,b2196,b2197,b2198,b2199,b2200,b2201,b2194,b2195,b2196,b2197,b2198,b2199,b2200,b2201,b2194,b2195,b2196,b2197,b2198,b2199,b2200,b2201,b2194,b2195,b2196,b2197,b2198,b2199,b2200,b2201,b2194,b2195,b2196,b2197,b2198,b2199,b2200,b2201,b2194,b2195,b2196,b2197,b2198,b2199,b2200,b2201	ccmH,ccmG,ccmF,ccmE,ccmD,ccmC,ccmB,ccmA	ccmABCDEFGH
TU0_1761	b1482	osmC	osmC
TU0_14294	b2664	csiR	CsiR
TU00460	b4292,b4293,b4292,b4293	fecR,fecI	fecIR
TU0_13880	b3162	deaD	deaD
TU00077	b1275	cysB	cysB
TU0_13489	b2013,b2012,b2013,b2012	yeeE,yeeD	yeeEp,yeeE,yeeD
TU0_8557	b0562	ybcY	ybcY
TU0_13102	b0966	hspQ	hspQp,hspQ
TU0_5569	b2962	yggX	yggX
TU_8391	b2595	bamD	bamD
TU0_1981	b4376	osmY	osmY
TU0_14312	b2748	ftsB	ftsB
TU00477	b2215	ompC	ompC
TU0_13896	b3232	zapE	zapE
TU00093	b3161	mtr	mtr
TU0_13506	b4438	cyaR	cyaR
TU0_8574	b3153	yhbO	yhbO
TU0_13118	b1029,b1028,b1029,b1028	ycdU,ymdE	ycdU,ymdE
TU0_5981	b3449,b3450,b3451,b3452,b3453,b3449,b3450,b3451,b3452,b3453,b3449,b3450,b3451,b3452,b3453,b3449,b3450,b3451,b3452,b3453,b3449,b3450,b3451,b3452,b3453	ugpQ,ugpC,ugpE,ugpA,ugpB	ugpBAECQ
TU_8419	b3713,b3712,b3713,b3712	yieF,yieE	yieF,yieE,yieEp
TU0_2422	b4702,b4242,b4702,b4242	mgtL,mgtA	mgtA
TU0_14329		C0299	C0299
TU00493	b1665,b1666,b1665,b1666	valV,valW	valVW
TU0_13913	b3335,b3334,b3333,b3332,b3331,b3330,b3329,b3328,b3327,b3326,b3325,b3324,b3335,b3334,b3333,b3332,b3331,b3330,b3329,b3328,b3327,b3326,b3325,b3324,b3335,b3334,b3333,b3332,b3331,b3330,b3329,b3328,b3327,b3326,b3325,b3324,b3335,b3334,b3333,b3332,b3331,b3330,b3329,b3328,b3327,b3326,b3325,b3324,b3335,b3334,b3333,b3332,b3331,b3330,b3329,b3328,b3327,b3326,b3325,b3324,b3335,b3334,b3333,b3332,b3331,b3330,b3329,b3328,b3327,b3326,b3325,b3324,b3335,b3334,b3333,b3332,b3331,b3330,b3329,b3328,b3327,b3326,b3325,b3324,b3335,b3334,b3333,b3332,b3331,b3330,b3329,b3328,b3327,b3326,b3325,b3324,b3335,b3334,b3333,b3332,b3331,b3330,b3329,b3328,b3327,b3326,b3325,b3324,b3335,b3334,b3333,b3332,b3331,b3330,b3329,b3328,b3327,b3326,b3325,b3324,b3335,b3334,b3333,b3332,b3331,b3330,b3329,b3328,b3327,b3326,b3325,b3324,b3335,b3334,b3333,b3332,b3331,b3330,b3329,b3328,b3327,b3326,b3325,b3324	gspO,gspM,gspL,gspK,gspJ,gspI,gspH,gspG,gspF,gspE,gspD,gspC	,gspCp3,gspO,gspM,gspL,gspK,gspJ,gspI,gspH,gspG,gspF,gspE,gspD,gspC
TU00110	b0032,b0033,b0032,b0033	carA,carB	carAB
TU0_13523	b2122,b2121,b2120,b2119,b2122,b2121,b2120,b2119,b2122,b2121,b2120,b2119,b2122,b2121,b2120,b2119	yehQ,yehP,yehM,yehL	yehQ,yehP,yehM,yehL
TU0_8591	b3584	yiaT	yiaT
TU0_13134	b1086	rluC	rluC
TU0_6403	b0031	dapB	dapB
TU0_1	b1093,b1092,b1091,b1090,b1089,b1093,b1092,b1091,b1090,b1089,b1093,b1092,b1091,b1090,b1089,b1093,b1092,b1091,b1090,b1089,b1093,b1092,b1091,b1090,b1089	fabG,fabD,fabH,plsX,rpmF	rpmF_plsX_fabHDG
TU0_2649	b1469	narU	narU
TU0_14347	b2516	rodZ	yfgA
TU00509	b0971	serT	serT
TU0_13930	b3401	hslO	hslO
TU00126	b2232	ubiG	ubiG
TU0_13541	b2157	yeiE	yeiE
TU0_8608	b4060	yjcB	yjcB
TU0_13151	b1155,b1154,b1153,b1152,b1151,b1150,b1149,b1148,b1147,b1146,b1155,b1154,b1153,b1152,b1151,b1150,b1149,b1148,b1147,b1146,b1155,b1154,b1153,b1152,b1151,b1150,b1149,b1148,b1147,b1146,b1155,b1154,b1153,b1152,b1151,b1150,b1149,b1148,b1147,b1146,b1155,b1154,b1153,b1152,b1151,b1150,b1149,b1148,b1147,b1146,b1155,b1154,b1153,b1152,b1151,b1150,b1149,b1148,b1147,b1146,b1155,b1154,b1153,b1152,b1151,b1150,b1149,b1148,b1147,b1146,b1155,b1154,b1153,b1152,b1151,b1150,b1149,b1148,b1147,b1146,b1155,b1154,b1153,b1152,b1151,b1150,b1149,b1148,b1147,b1146,b1155,b1154,b1153,b1152,b1151,b1150,b1149,b1148,b1147,b1146	ymfS,ycfK,ymfQ,ymfP,ymfO,ymfR,ymfN,ymfM,ymfL,ymfT	ymfS,ycfK,ymfQ,ymfP,ymfO,ymfR,ymfN,ymfM,ymfL,ymfT
TU0_6483	b2480	bcp	bcp
TU0_1143	b2579	grcA	grcA
TU0_3141	b3338	chiA	chiA
TU0_14368	b0800	ybiB	ybiB
TU00526	b2570,b2571,b2572,b2570,b2571,b2572,b2570,b2571,b2572	rseC,rseB,rseA	rseABC
TU0_13948	b3482	rhsB	rhsB
TU00142	b0339,b0340,b0341,b0339,b0340,b0341,b0339,b0340,b0341	cynT,cynS,cynX	cynTSX
TU0_13558	b2188,b2187,b2188,b2187	yejM,yejL	yejM,yejL
TU0_8625	b4326	iraD	iraD
TU0_13167	b1172,b1171,b1172,b1171	ymgG,ymgD	ymgG,ymgD
TU0_6514	b4389,b4388,b4389,b4388	radA,serB	serB_radA
TU0_1196	b3700,b3701,b3700,b3701	recF,dnaN	dnaN_recF
TU0_3421	b2378	lpxP	lpxP
TU0_14389	b3251	mreB	mreB
TU183	b4313	fimE	fimE
TU0_13966	b3521	yhjC	yhjCp,yhjC
TU00159	b4122	fumB	fumB
TU0_13574	b2269	elaD	elaD
TU0_8642	b1760	ynjH	ynjH
TU0_13183	b1233	ychJ	ychJp,ychJ
TU0_6583	b3141,b3140,b3139,b3138,b3137,b3136,b3141,b3140,b3139,b3138,b3137,b3136,b3141,b3140,b3139,b3138,b3137,b3136,b3141,b3140,b3139,b3138,b3137,b3136,b3141,b3140,b3139,b3138,b3137,b3136,b3141,b3140,b3139,b3138,b3137,b3136	agaI,agaD,agaC,agaB,kbaY,agaS	agaSYBCDI
TU0_12795	b4413	sokC	sokC
TU0_3622	b3271,b3270,b3269,b3268,b3271,b3270,b3269,b3268,b3271,b3270,b3269,b3268,b3271,b3270,b3269,b3268	yhdZ,yhdY,yhdX,yhdW	yhdWXYZ
TU0_1441	b1950,b1949,b1948,b1947,b1946,b1945,b1944,b1950,b1949,b1948,b1947,b1946,b1945,b1944,b1950,b1949,b1948,b1947,b1946,b1945,b1944,b1950,b1949,b1948,b1947,b1946,b1945,b1944,b1950,b1949,b1948,b1947,b1946,b1945,b1944,b1950,b1949,b1948,b1947,b1946,b1945,b1944,b1950,b1949,b1948,b1947,b1946,b1945,b1944	fliR,fliQ,fliP,fliO,fliN,fliM,fliL	fliLMNOPQR
TU306	b1215	kdsA	kdsA
TU0_13984	b3572	avtA	avtAp,avtA
TU00175	b0912	ihfB	ihfB
TU0_13590	b2305	yfcI	yfcI
TU0_8659	b3146	rsmI	yraL
TU0_13206	b1294,b1293,b1292,b1291,b1290,b1294,b1293,b1292,b1291,b1290,b1294,b1293,b1292,b1291,b1290,b1294,b1293,b1292,b1291,b1290,b1294,b1293,b1292,b1291,b1290	sapA,sapB,sapC,sapD,sapF	sapA,sapB,sapC,sapD,sapF
TU0_6650	b2026,b2025,b2024,b2023,b2022,b2026,b2025,b2024,b2023,b2022,b2026,b2025,b2024,b2023,b2022,b2026,b2025,b2024,b2023,b2022,b2026,b2025,b2024,b2023,b2022	hisI,hisF,hisA,hisH,hisB	hisBHAFI
TU0_12812	b0109	nadC	nadCp,nadC
TU0_36422	b1521	uxaB	uxaB
TU0_14439	b0096,b0095,b0094,b0093,b0092,b0091,b0090,b0089,b0088,b0087,b0086,b0085,b0084,b0083,b0082,b0096,b0095,b0094,b0093,b0092,b0091,b0090,b0089,b0088,b0087,b0086,b0085,b0084,b0083,b0082,b0096,b0095,b0094,b0093,b0092,b0091,b0090,b0089,b0088,b0087,b0086,b0085,b0084,b0083,b0082,b0096,b0095,b0094,b0093,b0092,b0091,b0090,b0089,b0088,b0087,b0086,b0085,b0084,b0083,b0082,b0096,b0095,b0094,b0093,b0092,b0091,b0090,b0089,b0088,b0087,b0086,b0085,b0084,b0083,b0082,b0096,b0095,b0094,b0093,b0092,b0091,b0090,b0089,b0088,b0087,b0086,b0085,b0084,b0083,b0082,b0096,b0095,b0094,b0093,b0092,b0091,b0090,b0089,b0088,b0087,b0086,b0085,b0084,b0083,b0082,b0096,b0095,b0094,b0093,b0092,b0091,b0090,b0089,b0088,b0087,b0086,b0085,b0084,b0083,b0082,b0096,b0095,b0094,b0093,b0092,b0091,b0090,b0089,b0088,b0087,b0086,b0085,b0084,b0083,b0082,b0096,b0095,b0094,b0093,b0092,b0091,b0090,b0089,b0088,b0087,b0086,b0085,b0084,b0083,b0082,b0096,b0095,b0094,b0093,b0092,b0091,b0090,b0089,b0088,b0087,b0086,b0085,b0084,b0083,b0082,b0096,b0095,b0094,b0093,b0092,b0091,b0090,b0089,b0088,b0087,b0086,b0085,b0084,b0083,b0082,b0096,b0095,b0094,b0093,b0092,b0091,b0090,b0089,b0088,b0087,b0086,b0085,b0084,b0083,b0082,b0096,b0095,b0094,b0093,b0092,b0091,b0090,b0089,b0088,b0087,b0086,b0085,b0084,b0083,b0082,b0096,b0095,b0094,b0093,b0092,b0091,b0090,b0089,b0088,b0087,b0086,b0085,b0084,b0083,b0082	lpxC,ftsZ,ftsA,ftsQ,ddlB,murC,murG,ftsW,murD,mraY,murF,murE,ftsI,ftsL,rsmH	mraW_ftsLI_murEF_mraY_murD_ftsW_murGC_ddlB_ftsQAZ_lpxC
TU363	b2194,b2195,b2196,b2197,b2198,b2199,b2200,b2201,b2202,b2203,b2204,b2205,b2206,b2207,b2208,b2194,b2195,b2196,b2197,b2198,b2199,b2200,b2201,b2202,b2203,b2204,b2205,b2206,b2207,b2208,b2194,b2195,b2196,b2197,b2198,b2199,b2200,b2201,b2202,b2203,b2204,b2205,b2206,b2207,b2208,b2194,b2195,b2196,b2197,b2198,b2199,b2200,b2201,b2202,b2203,b2204,b2205,b2206,b2207,b2208,b2194,b2195,b2196,b2197,b2198,b2199,b2200,b2201,b2202,b2203,b2204,b2205,b2206,b2207,b2208,b2194,b2195,b2196,b2197,b2198,b2199,b2200,b2201,b2202,b2203,b2204,b2205,b2206,b2207,b2208,b2194,b2195,b2196,b2197,b2198,b2199,b2200,b2201,b2202,b2203,b2204,b2205,b2206,b2207,b2208,b2194,b2195,b2196,b2197,b2198,b2199,b2200,b2201,b2202,b2203,b2204,b2205,b2206,b2207,b2208,b2194,b2195,b2196,b2197,b2198,b2199,b2200,b2201,b2202,b2203,b2204,b2205,b2206,b2207,b2208,b2194,b2195,b2196,b2197,b2198,b2199,b2200,b2201,b2202,b2203,b2204,b2205,b2206,b2207,b2208,b2194,b2195,b2196,b2197,b2198,b2199,b2200,b2201,b2202,b2203,b2204,b2205,b2206,b2207,b2208,b2194,b2195,b2196,b2197,b2198,b2199,b2200,b2201,b2202,b2203,b2204,b2205,b2206,b2207,b2208,b2194,b2195,b2196,b2197,b2198,b2199,b2200,b2201,b2202,b2203,b2204,b2205,b2206,b2207,b2208,b2194,b2195,b2196,b2197,b2198,b2199,b2200,b2201,b2202,b2203,b2204,b2205,b2206,b2207,b2208,b2194,b2195,b2196,b2197,b2198,b2199,b2200,b2201,b2202,b2203,b2204,b2205,b2206,b2207,b2208	ccmH,ccmG,ccmF,ccmE,ccmD,ccmC,ccmB,ccmA,napC,napB,napH,napG,napA,napD,napF	napFDAGHBC_ccmABCDEFGH
TU0_14	b3500	gor	gor
TU00191	b3008	metC	metC
TU0_13607	b4501	torI	torI
TU0_8678	b0947	ycbX	ycbX
TU0_13223	b1342	ydaN	ydaNp,ydaN
TU0_6843	b4310,b4311,b4310,b4311	nanM,nanC	nanM,,,,,,,nanC,nanCp
TU0_12831	b0173	dxr	dxr
TU0_3645	b1012,b1011,b1010,b1009,b1008,b1007,b1006,b1012,b1011,b1010,b1009,b1008,b1007,b1006,b1012,b1011,b1010,b1009,b1008,b1007,b1006,b1012,b1011,b1010,b1009,b1008,b1007,b1006,b1012,b1011,b1010,b1009,b1008,b1007,b1006,b1012,b1011,b1010,b1009,b1008,b1007,b1006,b1012,b1011,b1010,b1009,b1008,b1007,b1006	rutA,rutB,rutC,rutD,rutE,rutF,rutG	rutABCDEFG
TU0_14467	b0680	glnS	glnS
TU482	b3123,b3124,b3125,b3126,b3127,b3123,b3124,b3125,b3126,b3127,b3123,b3124,b3125,b3126,b3127,b3123,b3124,b3125,b3126,b3127,b3123,b3124,b3125,b3126,b3127	rnpB,garK,garR,garL,garP	garPLRK_rnpB
TU0_14015	b3679,b3678,b3679,b3678	yidK,yidJ	yidK,yidJ
TU00207	b2058,b2059,b2060,b2061,b2062,b2058,b2059,b2060,b2061,b2062,b2058,b2059,b2060,b2061,b2062,b2058,b2059,b2060,b2061,b2062,b2058,b2059,b2060,b2061,b2062	wcaB,wcaA,wzc,wzb,wza	wza_wzb_wzc_wcaAB
TU0_13624	b2427	murR	murRp,murR
TU0_8695	b1320	ycjW	ycjW
TU0_13240	b1377	ompN	ompN
TU0_7021	b0872,b0873,b0872,b0873	hcr,hcp	hcp_hcr
TU0_12847	b0223	yafJ	yafJ
TU0_4146	b0181,b0180,b0179,b0178,b0181,b0180,b0179,b0178,b0181,b0180,b0179,b0178,b0181,b0180,b0179,b0178	lpxA,fabZ,lpxD,skp	hlpA_lpxD_fabZ_lpxA
TU0_14490	b0438,b0437,b0438,b0437	clpX,clpP	clpPX
TU524	b4669,b3767,b3772,b3771,b3770,b3769,b3768,b3766,b4669,b3767,b3772,b3771,b3770,b3769,b3768,b3766,b4669,b3767,b3772,b3771,b3770,b3769,b3768,b3766,b4669,b3767,b3772,b3771,b3770,b3769,b3768,b3766,b4669,b3767,b3772,b3771,b3770,b3769,b3768,b3766,b4669,b3767,b3772,b3771,b3770,b3769,b3768,b3766,b4669,b3767,b3772,b3771,b3770,b3769,b3768,b3766,b4669,b3767,b3772,b3771,b3770,b3769,b3768,b3766	ilvX,ilvG_1,ilvA,ilvD,ilvE,ilvM,ilvG_2,ilvL	ilvLXG_1G_2MEDA
TU0_14031	b3746,b3745,b3746,b3745	ravA,viaA	ravAp,ravA,viaA
TU0_13641	b2469	narQ	narQp,narQ
TU00221	b4129	lysU	lysU
TU0_8712	b1789	yeaL	yeaL
TU0_13256	b1420	mokB	mokB
TU0_7262	b0785,b0784,b0783,b0782,b0785,b0784,b0783,b0782,b0785,b0784,b0783,b0782,b0785,b0784,b0783,b0782	moaE,moaD,moaC,moaB	moaBCDE
TU0_12863	b0258	ykfC	ykfC
TU0_12866	b0267,b0266,b4505,b0267,b0266,b4505,b0267,b0266,b4505	yagA,yagB,ykgN	yagA,yagB,ykgN
TU0_41801	b1536	ydeI	ydeIp5,ydeI
TU0_14515	b1920	fliY	fliY
TU593	b3700,b3701,b3702,b3700,b3701,b3702,b3700,b3701,b3702	recF,dnaN,dnaA	dnaAN_recF
TU0_14051	b3832	rmuC	rmuC
TU0_13661	b2543	yphA	yphA
TU00240	b0861,b0862,b0863,b0864,b0861,b0862,b0863,b0864,b0861,b0862,b0863,b0864,b0861,b0862,b0863,b0864	artM,artQ,artI,artP	artPIQM
TU0_8731	b2270	yfbK	yfbK
TU0_13275	b1455	yncH	yncH
TU0_12882	b0299,b0298,b0297,b0299,b0298,b0297,b0299,b0298,b0297	insF_1,insE_1,insEF_1,eaeH	insF_1,insE_1,insEF_1,eaeH
TU0_7581	b0060	polB	polB
TU0_4204	b0177	bamA	bamA
TU0_14531	b2276,b2277,b2276,b2277	nuoN,nuoM	nuoMN
TU7	b1400,b1399,b1400,b1399	paaY,paaX	paaXY
TU0_14068	b3882,b3881,b3880,b3882,b3881,b3880,b3882,b3881,b3880	yihU,yihT,yihS	yihU,yihT,yihS
TU0_13680	b2610	ffh	,ffhp,ffh
TU00256	b2477,b2478,b2477,b2478	bamC,dapA	dapA_nlpB
TU0_8747	b2809	ygdI	ygdI
TU0_13292	b1498	ydeN	ydeN
TU0_12900	b0353	mhpT	mhpTp,mhpT
TU0_7784	b1609,b1608,b1609,b1608	rstB,rstA	rstAB
TU0_42455	b3614,b3613,b3612,b3614,b3613,b3612,b3614,b3613,b3612	yibQ,envC,gpmM	gpmM_envC_yibQ
TU0_14553	b0664,b0665,b0666,b0668,b0664,b0665,b0666,b0668,b0664,b0665,b0666,b0668,b0664,b0665,b0666,b0668	glnX,glnV,metU,glnW	glnW_metU_glnVX
TU792	b2405	xapR	xapR
TU0_14089	b3943	yijE	yijE
TU00273	b1073,b1074,b1075,b1076,b1077,b1078,b1079,b1080,b1081,b1073,b1074,b1075,b1076,b1077,b1078,b1079,b1080,b1081,b1073,b1074,b1075,b1076,b1077,b1078,b1079,b1080,b1081,b1073,b1074,b1075,b1076,b1077,b1078,b1079,b1080,b1081,b1073,b1074,b1075,b1076,b1077,b1078,b1079,b1080,b1081,b1073,b1074,b1075,b1076,b1077,b1078,b1079,b1080,b1081,b1073,b1074,b1075,b1076,b1077,b1078,b1079,b1080,b1081,b1073,b1074,b1075,b1076,b1077,b1078,b1079,b1080,b1081,b1073,b1074,b1075,b1076,b1077,b1078,b1079,b1080,b1081	flgB,flgC,flgD,flgE,flgF,flgG,flgH,flgI,flgJ	flgBCDEFGHIJ
TU0_13695	b2637,b2636,b2635,b2634,b2637,b2636,b2635,b2634,b2637,b2636,b2635,b2634,b2637,b2636,b2635,b2634	yfjT,yfjS,ypjK,yfjR	yfjT,yfjS,ypjK,yfjR
TU0_8764	b0404	acpH	acpH
TU0_13308	b1535	dgcZ	,dgcZp,dgcZ
TU0_12917	b0398,b0397,b0398,b0397	sbcD,sbcC	sbcDp,sbcD,sbcC
TU0_8001	b0809	glnQ	glnQ
TU0_42474	b1981	shiA	shiA
TU0_14609	b0174	ispU	ispUp2,ispU
TU870	b0407,b0406,b0407,b0406	yajC,tgt	tgt_yajC
TU0_14112	b4029,b4028,b4027,b4029,b4028,b4027,b4029,b4028,b4027	yjbH,yjbG,yjbF	yjbH,yjbG,yjbF
TU00289	b2997,b2990,b2991,b2992,b2993,b2994,b2995,b2996,b2997,b2990,b2991,b2992,b2993,b2994,b2995,b2996,b2997,b2990,b2991,b2992,b2993,b2994,b2995,b2996,b2997,b2990,b2991,b2992,b2993,b2994,b2995,b2996,b2997,b2990,b2991,b2992,b2993,b2994,b2995,b2996,b2997,b2990,b2991,b2992,b2993,b2994,b2995,b2996,b2997,b2990,b2991,b2992,b2993,b2994,b2995,b2996,b2997,b2990,b2991,b2992,b2993,b2994,b2995,b2996	hybO,hybG,hybF,hybE,hybD,hybC,hybB,hybA	hybOABCDEFG
TU0_13711	b2672	ygaM	ygaMp,ygaM
TU0_8784	b0381	ddlA	ddlA
TU0_13325	b1564,b1563,b1564,b1563	relB,relE	relB,relE
TU0_8150	b1051	msyB	msyB
TU0_12934	b0445	ybaE	ybaE
TU0_42498	b3615	waaH	yibD
TU0_14629	b1636,b1637,b1636,b1637	pdxY,tyrS	tyrSp2,pdxY,tyrS
TU0_14128	b4082,b4081,b4080,b4082,b4081,b4080,b4082,b4081,b4080	mdtN,mdtO,mdtP	mdtN,mdtO,mdtP
TU00308	b3481,b3476,b3477,b3478,b3479,b3480,b3481,b3476,b3477,b3478,b3479,b3480,b3481,b3476,b3477,b3478,b3479,b3480,b3481,b3476,b3477,b3478,b3479,b3480,b3481,b3476,b3477,b3478,b3479,b3480,b3481,b3476,b3477,b3478,b3479,b3480	nikR,nikA,nikB,nikC,nikD,nikE	nikABCDER
TU0_13728	b2768,b2767,b2766,b2768,b2767,b2766,b2768,b2767,b2766	ygcP,ygcO,ygcN	ygcP,ygcO,ygcN
TU0_8807	b0104	guaC	guaC
TU0_13342	b1598	ydgD	ydgD
TU0_8262	b3558	insK	insK
TU0_12952	b0478	ybaL	ybaLp,ybaL
TU0_42519	b3839,b3838,b3836,b3839,b3838,b3836,b3839,b3838,b3836	tatC,tatB,tatA	tatABC
TU0_14647	b2513	yfgM	yfgMp2,yfgM
TU0_14146	b4155	epmA	epmAp,epmA
TU00326	b1304,b1305,b1306,b1307,b1308,b1304,b1305,b1306,b1307,b1308,b1304,b1305,b1306,b1307,b1308,b1304,b1305,b1306,b1307,b1308,b1304,b1305,b1306,b1307,b1308	pspA,pspB,pspC,pspD,pspE	pspABCDE
TU0_13745	b2826,b2825,b2824,b2823,b2822,b2826,b2825,b2824,b2823,b2822,b2826,b2825,b2824,b2823,b2822,b2826,b2825,b2824,b2823,b2822,b2826,b2825,b2824,b2823,b2822	ppdA,ppdB,ygdB,ppdC,recC	ppdAB_ygdB_ppdC_recC
TU0_8822	b3396	mrcA	mrcA
TU0_13359	b1655	mepH	ydhOp,mepH
TU0_8329	b2087	gatR_1	gatR_1
TU0_12970	b4508	ybcD	ybcD
TU0_42547	b1384	feaR	feaR
TU0_14670	b4053	alr	alrp2,alr
TU0_14163	b4215	ytfI	ytfI
TU00345	b4414,b0169,b0170,b4414,b0169,b0170,b4414,b0169,b0170	tff,rpsB,tsf	rpsB_tsf
TU0_13763	b2852	ygeH	ygeHp10,ygeH
TU0_8838	b1936	intG	intG
TU0_13375	b1703	ppsR	ppsR
TU0_8347	b4124,b4125,b4124,b4125	dcuR,dcuS	dcuSR
TU0_12989	b0581	ybdK	ybdK
TU0_42572	b4714	ralA	ralA
TU0_14689	b2912,b2911,b2912,b2911	fau,ssrS	ssrS_ygfA
TU0_14179	b4273,b4272,b4273,b4272	insD_6,insC_6,insCD_6	insD_6,insC_6,insCD_6
TU00362	b0049,b0050,b0051,b0052,b0053,b0049,b0050,b0051,b0052,b0053,b0049,b0050,b0051,b0052,b0053,b0049,b0050,b0051,b0052,b0053,b0049,b0050,b0051,b0052,b0053	apaH,apaG,rsmA,pdxA,surA	surA_pdxA_rsmA_apaGH
TU0_13780	b2877	mocA	mocA
TU0_8864	b1636,b1637,b1638,b1636,b1637,b1638,b1636,b1637,b1638	pdxY,tyrS,pdxH	pdxH_tyrS_pdxY
TU0_13392	b1769	ydjE	ydjE
TU0_8367	b1235,b1234,b1235,b1234	rssB,rssA	rssAB
TU0_13005	b0629	ybeF	ybeF
TU0_4284	b0054	lptD	imp
TU0_14718	b3515	gadW	gadW
TU0_14196	b4309	nanS	nanS
TU00379	b0903,b0904,b0903,b0904	pflB,focA	focA_pflB
TU0_13798	b2921	ygfI	ygfI
TU0_965	b3929,b3930,b3929,b3930	rraA,menA	menA_rraA
TU0_1341	b2916	argP	argP
TU0_8476	b3171	metY	metY
TU0_13023	b0686	ybfF	ybfF
TU0_4501	b0162	cdaR	cdaR
TU0_14759	b4175,b4174,b4173,b4172,b4171,b4170,b4169,b4168,b4175,b4174,b4173,b4172,b4171,b4170,b4169,b4168,b4175,b4174,b4173,b4172,b4171,b4170,b4169,b4168,b4175,b4174,b4173,b4172,b4171,b4170,b4169,b4168,b4175,b4174,b4173,b4172,b4171,b4170,b4169,b4168,b4175,b4174,b4173,b4172,b4171,b4170,b4169,b4168,b4175,b4174,b4173,b4172,b4171,b4170,b4169,b4168,b4175,b4174,b4173,b4172,b4171,b4170,b4169,b4168	hflC,hflK,hflX,hfq,miaA,mutL,amiB,tsaE	tsaE_amiB_mutL_miaA_hfq_hflXKC
TU0_14213	b4364	yjjP	yjjP
TU00395	b2669	stpA	stpA
TU0_13816	b2983	yghQ	yghQ
TU00016	b3806	cyaA	cyaA
TU0_13425	b1831,b1830,b1831,b1830	proQ,prc	proQ,prc
TU0_8493	b0386	proC	proC
TU0_13039	b0753	ybgS	ybgS
TU0_4702	b0342,b0343,b0344,b0342,b0343,b0344,b0342,b0343,b0344	lacA,lacY,lacZ	lacZYA
TU0_14785	b1891,b1892,b1891,b1892	flhC,flhD	flhDC
TU0_1423	b0095	ftsZ	ftsZ
TU00411	b2614	grpE	grpE
TU0_13832	b3022,b3021,b3022,b3021	mqsR,mqsA	mqsRp,mqsR,mqsA
TU00032	b3670,b3671,b3672,b3670,b3671,b3672,b3670,b3671,b3672	ilvN,ilvB,ivbL	ivbL_ilvBN
TU0_13441	b1855	lpxM	lpxM
TU0_8510	b3470	tusA	tusA
TU0_13056	b0806	mcbA	mcbAp5,mcbA
TU0_4907	b1779	gapA	gapA
TU0_14812	b2631	rnlB	rnlB
TU0_14245	b4518	ymdF	ymdF
TU00429	b4129	lysU	lysU
TU0_13850	b3075	ebgR	ebgRp,ebgR
TU00048	b0957	ompA	ompA
TU0_13458	b1934,b1933,b1934,b1933	yedN_1,yedN_2	yedN_1,yedN_2
TU0_8528	b0452	tesB	tesB
TU0_13072	b0859,b0858,b0859,b0858	rlmC,ybjO	rlmC,ybjO
TU0_5081	b1615,b1616,b1617,b1615,b1616,b1617,b1615,b1616,b1617	uidC,uidB,uidA	uidABC
TU0_1546	b3072	aer	aer
TU0_14273	b1084	rne	rne
TU00446	b0882	clpA	clpA
TU0_13867	b3104	yhaI	yhaI
TU00064	b3908	sodA	sodA
TU0_13476	b1983	yeeN	yeeN
TU0_8544	b0218	yafU	yafU
TU0_13088	b0918,b0917,b0918,b0917	kdsB,ycaR	ycaRp,kdsB,ycaR
TU0_5341	b2128,b2129,b2130,b2131,b2128,b2129,b2130,b2131,b2128,b2129,b2130,b2131,b2128,b2129,b2130,b2131	yehW,yehX,yehY,osmF	osmF_yehYXW
TU0_1782	b1203	ychF	ychF
TU0_14298	b0879,b0878,b0879,b0878	macB,macA	macAB
TU00464	b3363	ppiA	ppiA
TU0_13883	b3177,b3176,b3177,b3176	folP,glmM	folP_glmM
TU00080	b2344	fadL	fadL
TU0_13492	b2016	yeeZ	yeeZ
TU0_8560	b0643	ybeL	ybeL
TU0_13105	b0970	yccA	,yccAp,yccA
TU0_5621	b3210	arcB	arcB
TU_8394	b3026,b3025,b3026,b3025	qseC,qseB	qseBC
TU0_2021	b4030	psiE	psiE
TU0_14315	b2035,b2036,b2035,b2036	wbbH,glf	glf_rfc
TU00480	b2415,b2416,b2417,b2415,b2416,b2417,b2415,b2416,b2417	ptsH,ptsI,crr	ptsHI_crr
TU0_13899	b3238	yhcN	yhcN
TU00096	b3507,b3506,b3507,b3506	dctR,slp	slp_dctR
TU0_13510	b2101	yegW	yegW
TU0_8577	b3180	yhbY	yhbY
TU0_13121	b1036	ycdZ	ycdZp4,ycdZ
TU0_6003	b3688	yidQ	yidQ
TU_8423	b1013	rutR	rutR
TU0_2443	b4241	treR	treR
TU0_14333	b4418	sraB	sraB
TU00496	b2814,b2815,b2816,b2814,b2815,b2816,b2814,b2815,b2816	metZ,metW,metV	metZWV
TU0_13917	b3349	slyD	slyD
TU00113	b3743	asnC	asnC
TU0_13526	b2126,b2125,b2126,b2125	yehU,yehT	yehU,yehT
TU0_8594	b4555	yicS	yicS
TU0_13137	b1110	ycfJ	ycfJ
TU0_6407	b1282,b1281,b1282,b1281	yciH,pyrF	yciH,pyrF,pyrFp
